 4.65   6.083E-006   1.341E-002   2.022E-001   1.799E-002   7.369E-001   2.948E-002   1.571E-005   9.376E-013   8.648E-017   5.958E-017   3.311E-017   8.584E-017   1.051E-016   4.127E-033   7.546E-051
 4.60   1.261E-005   2.237E-002   2.250E-001   1.854E-002   7.077E-001   2.633E-002   1.181E-005   4.264E-013   3.480E-017   2.579E-017   1.442E-017   3.991E-017   4.299E-017   1.232E-033   1.618E-051
 4.55   2.637E-005   3.730E-002   2.398E-001   2.059E-002   6.788E-001   2.348E-002   8.899E-006   1.953E-013   1.392E-017   1.112E-017   6.232E-018   1.828E-017   1.741E-017   3.649E-034   3.445E-052
 4.50   5.507E-005   6.132E-002   2.428E-001   2.399E-002   6.509E-001   2.096E-002   6.764E-006   9.140E-014   5.649E-018   4.877E-018   2.736E-018   8.450E-018   7.149E-018   1.104E-034   7.565E-053
 4.45   1.106E-004   9.488E-002   2.341E-001   2.876E-002   6.235E-001   1.869E-002   5.151E-006   4.299E-014   2.295E-018   2.149E-018   1.206E-018   3.905E-018   2.927E-018   3.338E-035   1.666E-053
 4.40   2.112E-004   1.346E-001   2.183E-001   3.520E-002   5.952E-001   1.652E-002   3.865E-006   1.942E-014   8.942E-019   9.104E-019   5.108E-019   1.732E-018   1.136E-018   9.433E-036   3.386E-054
 4.35   3.938E-004   1.768E-001   2.006E-001   4.383E-002   5.640E-001   1.434E-002   2.787E-006   7.878E-015   3.116E-019   3.456E-019   1.939E-019   6.893E-019   3.863E-019   2.241E-036   5.536E-055
 4.30   7.418E-004   2.198E-001   1.848E-001   5.533E-002   5.272E-001   1.202E-002   1.864E-006   2.601E-015   8.792E-020   1.060E-019   5.961E-020   2.219E-019   1.021E-019   3.792E-037   5.849E-056
 4.25   1.466E-003   2.643E-001   1.731E-001   7.008E-002   4.816E-001   9.503E-003   1.097E-006   6.121E-016   1.745E-020   2.270E-020   1.274E-020   4.973E-020   1.794E-020   3.800E-038   3.311E-057
 4.20   3.120E-003   3.130E-001   1.666E-001   8.733E-002   4.231E-001   6.807E-003   5.210E-007   8.176E-017   1.861E-021   2.609E-021   1.470E-021   6.018E-021   1.578E-021   1.530E-039   6.022E-059
 4.15   7.191E-003   3.708E-001   1.660E-001   1.032E-001   3.486E-001   4.145E-003   1.747E-007   4.421E-018   7.263E-023   1.092E-022   6.204E-023   2.658E-022   4.622E-023   1.559E-041   2.354E-061
 4.10   1.778E-002   4.432E-001   1.692E-001   1.090E-001   2.588E-001   1.945E-003   3.377E-008   6.216E-020   6.411E-025   1.033E-024   5.970E-025   2.666E-024   2.851E-025   3.037E-044   1.800E-064
 4.05   4.547E-002   5.295E-001   1.659E-001   9.495E-002   1.636E-001   6.118E-004   2.844E-009   1.109E-022   5.878E-028   1.008E-027   5.952E-028   2.742E-027   1.368E-028   2.256E-048   8.477E-069
 4.00   1.097E-001   6.070E-001   1.386E-001   6.233E-002   8.237E-002   1.094E-004   7.830E-011   4.138E-026   9.020E-032   1.646E-031   1.000E-031   4.679E-031   5.794E-034  -1.165E-052   5.255E-074
 3.95   2.264E-001   6.272E-001   8.647E-002   2.884E-002   3.107E-002   9.488E-006   5.129E-013   7.411E-031   1.513E-036   2.932E-036   1.854E-036   8.740E-036   1.160E-038  -6.680E-058  -2.924E-079
 3.90   3.846E-001   5.612E-001   3.672E-002   9.115E-003   8.395E-003   3.679E-007   1.656E-015  -3.946E-035  -4.695E-041  -9.676E-041  -6.402E-041  -2.980E-040   1.197E-043  -2.241E-062  -4.243E-084
 3.85   5.512E-001   4.353E-001   9.998E-003   1.940E-003   1.558E-003   5.521E-009   7.268E-019  -1.657E-039  -1.990E-045  -4.354E-045  -3.011E-045  -1.357E-044   4.208E-048  -7.622E-068   2.476E-089
